id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city_zone
739329999095066935,Be your home,474490825,Jr Jimina,Don Mueang,13.9266,100.59356,Private room,1099.0,1,0,0.0,3,365,0,Outer Zone
739368985259510720,Private 2 BR a Hidden gem in the heart of Thonglo,18795554,Giff,Vadhana,13.74172,100.583,Entire home/apt,3000.0,7,4,2.55,4,345,4,Inner Zone
739449159025998762,Khaosan DD Bangkok,31015834,Natha,Phra Nakhon,13.75871,100.49771,Private room,1004.0,1,6,3.27,18,342,6,Inner Zone
739477988934460557,50m MRT Big C 1 BR condo with Sauna Pool Gym,472715937,Kotcharat,Bang Sue,13.8285052,100.5274332,Entire home/apt,417.0,12,0,0.0,8,333,0,Inner Zone
739491829562880922,Executive Studio near Benjakitti Park BTS Nana,26620868,Gilles,Khlong Toei,13.73668,100.5567,Entire home/apt,1190.0,2,1,1.0,34,0,1,Inner Zone
739514670864635815,New 1 Bedroom condo easy access to BTS Thonglor,15450556,Cindy,Khlong Toei,13.716042920356127,100.57491544418026,Entire home/apt,850.0,16,1,0.79,18,320,1,Inner Zone
739552735781659082,Pleasant Studio Bangkok City Center WIFIGYM,153795155,Alexandre Vincent Pierre,Lak Si,13.87163,100.55904,Entire home/apt,1090.0,1,4,1.69,9,180,4,Outer Zone
739602423835719961,Studio 10610mins to MRTnear New Night Market,179295136,Chieanchai,Din Daeng,13.77224,100.57239,Entire home/apt,650.0,2,4,2.4,22,347,4,Inner Zone
739616161619160043,2BR High FL wSky PoolRock Climbing1m BTSMRT,267746594,Windy,Chatu Chak,13.8163,100.56174,Entire home/apt,2749.0,40,1,0.88,37,148,1,Inner Zone
739668112890528581,Khaosan DD Bangkok City,31015834,Natha,Phra Nakhon,13.75977,100.49769,Private room,1004.0,1,6,3.46,18,363,6,Inner Zone
739675037974810356,Downtown apartment w large pools and garden,28952140,Sansern,Yan na wa,13.70178,100.53524,Entire home/apt,5857.0,2,1,0.51,1,364,1,Inner Zone
739689027526907112,Beautiful Vintage 1bedroom w Livingroom Kitchen,406403381,Darisa,Vadhana,13.73307,100.5857,Private room,3000.0,1,0,0.0,11,365,0,Inner Zone
739723713059866270,Life Ladprao 18,326716508,Nadtatida,Chatu Chak,13.807257904929624,100.57011432945728,Private room,1250.0,15,0,0.0,2,303,0,Inner Zone
739730194801423545,Studio Bangkok City Center Chatuchak WIFIBTS,153795155,Alexandre Vincent Pierre,Din Daeng,13.77515,100.56592,Entire home/apt,1090.0,1,5,2.17,9,179,5,Inner Zone
754279215416056515,Home 244 square meter Soi on nut 39,486595672,Choon,Suanluang,13.7162939906924,100.63740846191328,Entire home/apt,3000.0,1,0,0.0,1,365,0,Middle Zone
739742174695978654,LifeRatchada Ladprao36,326716508,Nadtatida,Chatu Chak,13.8025,100.57658,Private room,1000.0,10,0,0.0,2,365,0,Inner Zone
754296933868245357,CBD Home officesky swimming pool2BRmonthly flat,115758511,JSHome Luxury,Khlong Toei,13.72551,100.56391,Entire home/apt,3543.0,5,0,0.0,22,334,0,Inner Zone
739765281642289242,ModernLuxury CondoInfinity poolBTSSilom,221642164,Mary,Bang Rak,13.72187,100.52557,Entire home/apt,4888.0,10,1,1.0,21,163,1,Inner Zone
739808959366749355,1 minute away night market department subway,187573965,Tim,Huai Khwang,13.76222,100.56875,Private room,800.0,1,3,3.0,1,349,3,Inner Zone
754297520151469811,New Artist Space GalileOasis Siam 3213,451602547,Mam GalileOasis,Ratchathewi,13.75244,100.52654,Entire home/apt,2850.0,1,6,4.39,9,361,6,Inner Zone
754528094918280590,Lovely 1 bedroom with outdoor pool,249491278,Jaenna Chattisorn,Phasi Charoen,13.71919,100.45796,Entire home/apt,1286.0,1,0,0.0,1,365,0,Middle Zone
740046831971209797,บ้านสุขุมวิท38,312129962,Nick,Khlong Toei,13.7185743,100.5794276,Private room,800.0,1,0,0.0,1,324,0,Inner Zone
740057141521475264,ModernLuxury 2BR CondoInfinity poolBTSSilom,221642164,Mary,Sathon,13.71999,100.52482,Entire home/apt,8717.0,6,1,1.0,21,169,1,Inner Zone
754697890991477035,chokchai4,281258403,WilaWan,Lat Phrao,13.81539,100.59387,Entire home/apt,2443.0,1,3,2.31,1,178,3,Middle Zone
740062288477666512,ModernLuxury 2BR CondoInfinity poolBTSSilom,221642164,Mary,Bang Rak,13.72217,100.52504,Entire home/apt,8717.0,6,0,0.0,21,166,0,Inner Zone
740249119779253025,Cozy apartment in the center of Bangkok,228395654,Мария,Vadhana,13.73633,100.56813,Entire home/apt,1408.0,3,5,3.13,1,222,5,Inner Zone
754805644405219686,Luxury Living in Heart of Bangkok,46163812,Ernest,Vadhana,13.74272,100.55997,Entire home/apt,10856.0,28,2,1.18,8,271,2,Inner Zone
754878367853698664,限时特价近火车夜市ek试管医院温馨单身公寓rca酒吧街,119203329,Leona,Huai Khwang,13.75506,100.57586,Entire home/apt,688.0,30,0,0.0,20,35,0,Inner Zone
740284723138127055,Khaosan DD Superior BKK,31015834,Natha,Phra Nakhon,13.75965,100.49667,Private room,1133.0,1,6,2.86,18,363,6,Inner Zone
754903083819330145,Premium Suite Near Surasak BTSSwimming PoolGYM,485526097,Kevin,Yan na wa,13.7053432,100.5316659,Entire home/apt,1057.0,1,9,5.4,2,84,9,Inner Zone
740293645258059766,Modern one bedroom 55sqm great location,434168399,Krittika,Parthum Wan,13.73563,100.55026,Entire home/apt,6679.0,1,0,0.0,44,365,0,Inner Zone
754907399713834456,2BRBTS Ekamai100inch projectorInfinity Pool Gym,106371215,Kk,Khlong Toei,13.71787,100.58407,Entire home/apt,3676.0,1,21,12.6,4,323,21,Inner Zone
740296769998958038,23F10BTS Nana 5mins walkTerminal 21NanaMax2ppl,178564839,Weeraya,Vadhana,13.74315,100.55751,Entire home/apt,2198.0,2,3,2.81,35,57,3,Inner Zone
740304099993011912,长租特惠底价最短入住28天rama9精品大一居室火车夜市尚泰购物中心mrtRCA酒吧街,264864968,Tricia,Din Daeng,13.75591,100.56506,Entire home/apt,1580.0,28,1,0.61,44,168,1,Inner Zone
740307937349492819,长租特惠底价最短入住28天rama9精品大一居室火车夜市尚泰购物中心mrtrca酒吧街,264864968,Tricia,Ratchathewi,13.75518,100.56337,Entire home/apt,1580.0,28,1,0.94,44,352,1,Inner Zone
740310493916373554,长租特惠底价最短入住28天rama9精品大一居尚泰购物中心无边泳池豪华健身房火车夜市,264864968,Tricia,Ratchathewi,13.75512,100.56318,Entire home/apt,1580.0,28,1,1.0,44,168,1,Inner Zone
740314168136760531,Nana BTS Spacious 1BR WBalcony Asok Terminal 21,89820474,Ken-Bambu,Khlong Toei,13.739965964006494,100.55282084998764,Entire home/apt,1850.0,2,2,2.0,48,160,2,Inner Zone
740321278421063253,Modern one bedroom 55sqm great location,434168399,Krittika,Khlong Toei,13.73703,100.55184,Entire home/apt,6679.0,1,1,0.46,44,365,1,Inner Zone
740323382322484275,Siam PlaengnaNapee4 Room Chatuchak,311909791,Siamplaengna,Chatu Chak,13.79854,100.56422,Private room,950.0,2,8,4.14,13,361,8,Inner Zone
740325407307657572,长租特惠底价最短入住28天rama9精品两居室无边泳池健身房火车夜市尚泰购物中心MRT,264864968,Tricia,Huai Khwang,13.75494,100.56949,Entire home/apt,2380.0,28,0,0.0,44,342,0,Inner Zone
757720203729400827,40FPerfect location PoolGymSukhumvit 241209,312545246,Mike,Khlong Toei,13.72347,100.56594,Entire home/apt,2537.0,2,6,4.62,49,65,6,Inner Zone
757740515985493693,Weekly 38F LuxuryPoolGymSukhumvit 241196,312545246,Mike,Khlong Toei,13.7238,100.56576,Entire home/apt,2195.0,2,4,3.08,49,77,4,Inner Zone
757746410547576409,gray house,481243054,Nungnuch,Bangkok Noi,13.756625761149262,100.47183819115162,Private room,500.0,1,4,2.61,2,338,4,Inner Zone
757817861766715937,195高端配套高层视野2卧2卫近火车夜市地铁商场,70728816,Ella,Huai Khwang,13.756256586998113,100.56878110924708,Entire home/apt,2886.0,20,1,1.0,6,361,1,Inner Zone
757942408422925985,Prince Palace HotelSHA E Plus by LookBookHoliday,45788344,LookBook,Pom Prap Sattru Phai,13.75268,100.51557,Private room,2770.0,1,0,0.0,2,365,0,Inner Zone
757951153492284066,Beige Poshtels Netflix by LookBookHoliday,45788344,LookBook,Don Mueang,13.91109,100.57265,Private room,2078.0,1,0,0.0,2,365,0,Outer Zone
758165198545317419,Most Amazing Facilities and Location 4,9867720,Leeloo,Vadhana,13.73342854863173,100.58491216347656,Entire home/apt,6695.0,4,3,2.5,8,358,3,Inner Zone
758238197556796870,Local生活便利高层池景房市区BTSONNUT可做饭近莲花超市夜市B632,66923696,Panda,Vadhana,13.71624,100.59069,Entire home/apt,974.0,1,2,1.71,48,358,2,Inner Zone
758361542766719124,曼谷素坤逸温馨2卧,485739642,Flora,Vadhana,13.7139,100.59519,Entire home/apt,850.0,180,0,0.0,5,365,0,Inner Zone
758388615954387877,Cozy 1 BR Asok Sky pool5 mins BTSMRT,19213283,Jay,Vadhana,13.73728,100.56384,Entire home/apt,1489.0,2,4,2.86,7,330,4,Inner Zone
758437619376805607,Color of the Park BTS Asoke,486989043,Jason,Vadhana,13.74151,100.56065,Private room,2414.0,20,0,0.0,5,329,0,Inner Zone
758636153826053425,คอนโด ติด BTS เพียงเดินแค่ 3 นาที,18711833,Paniti,Thon buri,13.714997987909507,100.4790396661316,Private room,1000.0,28,0,0.0,2,360,0,Inner Zone
755023967955428480,room not available,22606196,Avita,Bang Rak,13.73299,100.52581,Private room,1200.0,60,0,0.0,1,342,0,Inner Zone
758652256100065859,Green Ville 2 Condominium Sukhumvit101 210,481361305,Lei,Phra Khanong,13.69075,100.61956,Entire home/apt,398.0,90,0,0.0,7,323,0,Middle Zone
755176936982160522,1BR condo 5 min walk Saphan Taksin BTS station,45130538,Pinpach,Sathon,13.716906,100.5166247,Entire home/apt,743.0,30,0,0.0,1,317,0,Inner Zone
755306941587778848,Cosy Flat at Sathorn BTS w Breakfast,26620868,Gilles,Sathon,13.71999,100.52754,Entire home/apt,3315.0,2,0,0.0,34,361,0,Inner Zone
758911555316839611,1 Bedroom Loft Amazing location facilities 3,9867720,Leeloo,Huai Khwang,13.74433,100.58614,Entire home/apt,2222.0,5,1,1.0,8,365,1,Inner Zone
759041820376121892,Baan TomYum Oasis near Wat Arun,15952216,Jonathan,Bangkok Noi,13.75143,100.48372,Entire home/apt,1800.0,1,3,3.0,1,354,3,Inner Zone
755338265842692586,The editor สะพานควาย,94923428,Patcharaprapa,Phaya Thai,13.79389125599428,100.54845842636897,Entire home/apt,2500.0,5,0,0.0,1,87,0,Inner Zone
755348633007471879,Lovely 2Bedroom Condo in near Wat Prakeaw,323158,Sue,Bang Phlat,13.78144,100.47529,Entire home/apt,2500.0,3,0,0.0,6,212,0,Middle Zone
755367161480803728,Cushy urban apartment near BTS w breakfast,26620868,Gilles,Sathon,13.72111,100.5294,Private room,3740.0,2,0,0.0,34,361,0,Inner Zone
755385328629576393,SO Bright A convenient room in Sathorn,227784412,Bank,Bang Rak,13.72569,100.52176,Private room,950.0,1,0,0.0,19,362,0,Inner Zone
755396140861127888,SO Shine A room near Siam city centers,227784412,Bank,Bang Rak,13.72576,100.52208,Entire home/apt,625.0,1,2,1.46,19,301,2,Inner Zone
755433893736466547,1BR Twin Suit 2pplSurasak BTS SathornPool WIFI,201677068,Curry,Sathon,13.70959,100.51903,Entire home/apt,1743.0,1,4,2.93,228,363,4,Inner Zone
755438321220687292,Baan Vaneeda antique house wsecluded garden 101,60553853,Time,Phra Nakhon,13.75812,100.50289,Private room,2200.0,1,0,0.0,4,345,0,Inner Zone
755461557030108247,26FAmazing pool and Gym Rama9 MRT 5mis,174102234,Susan,Ratchathewi,13.75487,100.56416,Entire home/apt,1485.0,7,0,0.0,18,298,0,Inner Zone
755466179166200355,2BRNew Near The Grand PalaceASOK Station4PPL,201677068,Curry,Khlong Toei,13.73613,100.55748,Entire home/apt,4586.0,1,2,1.67,228,356,2,Inner Zone
755483897917064237,2DCozy 3Bedrooms25Bathrooms BKK Downtown,30262097,Dr. Supot,Vadhana,13.745100202829848,100.55880651904909,Entire home/apt,5345.0,2,1,1.0,15,151,1,Inner Zone
755494261886837506,Green Ville 2 Condominium Sukhumvit101 209,481361305,Lei,Phra Khanong,13.68976,100.61744,Entire home/apt,398.0,90,0,0.0,7,303,0,Middle Zone
755502241527332725,Green Ville 2 Condominium Sukhumvit101 211,481361305,Lei,Phra Khanong,13.6892,100.6176,Entire home/apt,398.0,90,0,0.0,7,251,0,Middle Zone
755613433253258356,Hyde Sukhumvit 11 Glamorous Design BTS NANA,62256771,Terry,Vadhana,13.74347,100.55754,Entire home/apt,1714.0,5,0,0.0,28,174,0,Inner Zone
755629604319531060,Central lovely condo on best location,390319566,Freya,Ratchathewi,13.7498847,100.5419923,Entire home/apt,3000.0,7,2,1.28,2,327,2,Inner Zone
755641486493161093,Hyde Sukhumvit 11 Modern Design BTS NANA,62256771,Terry,Vadhana,13.74244,100.55712,Entire home/apt,1760.0,5,2,1.36,28,162,2,Inner Zone
755663099259494920,sukhumvit 39 Luxury 1 bedroom living room,347302995,Sophia,Vadhana,13.738,100.57115,Entire home/apt,1714.0,15,1,1.0,39,362,1,Inner Zone
755666188244280441,888 GROUP of 16 guests Chinatown airport 2ways1,26736483,K,Pom Prap Sattru Phai,13.7427,100.51211,Entire home/apt,11169.0,1,0,0.0,89,357,0,Inner Zone
755677679846564891,sukhumvit 39 EM shopping mall and gym pool,347302995,Sophia,Vadhana,13.73601,100.57212,Entire home/apt,1764.0,15,0,0.0,39,360,0,Inner Zone
755693261908609553,1BRBTS Ekamai 300mSky Infinity PoolGymSunshine,106371215,Kk,Khlong Toei,13.71702,100.58387,Entire home/apt,2568.0,1,14,8.75,4,332,14,Inner Zone
755707069056582960,Hyde Sukhumvit 11 Glamorous Design BTS NANA,62256771,Terry,Vadhana,13.74362,100.55543,Entire home/apt,1700.0,5,0,0.0,28,166,0,Inner Zone
755714540112573205,2BRBTS Ekamai 300mSky Infinity PoolGymtub,106371215,Kk,Khlong Toei,13.71566,100.58381,Entire home/apt,4102.0,1,17,10.85,4,346,17,Inner Zone
755715473972539803,Condo for GROUP of 6 guests next toMRTChinatown,26736483,K,Pom Prap Sattru Phai,13.74264,100.5096,Entire home/apt,3668.0,1,1,1.0,89,357,1,Inner Zone
756001851209081910,Private Family Dorm 168 Hostel,79438384,Norman,Parthum Wan,13.74555,100.52242,Private room,4494.0,1,0,0.0,5,318,0,Inner Zone
756014876159612882,Loft design apartment TPY5,152326449,Nacha,Chatu Chak,13.837728686881078,100.56877702082149,Private room,5295.0,1,1,1.0,1,364,1,Inner Zone
750311570570102307,2 bedrooms 1 bathroom with large swimming pool,485865059,Alex,Phasi Charoen,13.70946,100.44927,Private room,1000.0,30,0,0.0,1,365,0,Middle Zone
750321846988431795,Near BTS AsokTerminal 21 15F 1GB internet 35m²,458715536,Nc,Vadhana,13.7416,100.56006,Entire home/apt,1600.0,7,1,1.0,9,327,1,Inner Zone
750326144799792386,MRT QueenSirikit LoftEntireHome Office HBDParty,245970127,Ple,Khlong Toei,13.7190298,100.562598,Entire home/apt,3269.0,1,5,3.0,1,345,5,Inner Zone
750335859310562176,Rama9 2Bed,485867500,Qian,Bang Kapi,13.74982,100.60791,Private room,1100.0,30,0,0.0,1,324,0,Middle Zone
750360890702349752,Bangkok Cheesy room by The Locals newly opened,483119696,The Locals,Phra Nakhon,13.75896,100.49238,Entire home/apt,1223.0,1,15,8.65,10,300,15,Inner Zone
750391908732827657,Bangkok Cheesy room by The Locals newly opened,483119696,The Locals,Phra Nakhon,13.760595396572558,100.49236718888552,Entire home/apt,1322.0,1,13,7.8,10,312,13,Inner Zone
750392237778434745,Bangkok The locals Ideal room for familyfriends,483119696,The Locals,Phra Nakhon,13.760730868208272,100.49220625634464,Entire home/apt,1537.0,1,15,8.49,10,302,15,Inner Zone
750405862836754154,150sqm Penthouse in the heart of Bangkok Surawong,47667690,Peter,Bang Rak,13.72965,100.522,Private room,5000.0,1,0,0.0,1,326,0,Inner Zone
750412362717761633,NewNear The Grand PalaceASOK Station4PPL,201677068,Curry,Khlong Toei,13.7356367,100.5577985,Entire home/apt,3429.0,1,3,3.0,228,360,3,Inner Zone
750414083747978155,호스트가 한국인부부이며 1층에 한국식당을 겸하고있고 카오산과 6분거리왕궁과 인접,435009279,은주,Phra Nakhon,13.7599,100.49197,Private room,1200.0,1,0,0.0,1,353,0,Inner Zone
750442719414059459,Ekamai Near Donki shop 6Fl Hispeed net 35m²,458715536,Nc,Vadhana,13.72962,100.58656,Entire home/apt,980.0,30,1,1.0,9,318,1,Inner Zone
750491435429071508,C3silomBTS surasak市中心温馨公寓大床房免费泳池健身房,235135484,Shin,Sathon,13.70993,100.52099,Entire home/apt,979.0,1,4,2.18,21,39,4,Inner Zone
750525153326933988,Siam PlaengnaNapee6 Room Chatachak,311909791,Siamplaengna,Chatu Chak,13.79711,100.56553,Private room,950.0,2,6,3.4,13,321,6,Inner Zone
750620606812360011,Sathorn Bridge Tower Close to BTS Krungthon,257767442,ทวีสิงห์,Khlong San,13.71985,100.50483,Private room,650.0,5,0,0.0,10,354,0,Inner Zone
750643377733784409,25F Luxury sky pool and Gym Rama9 MRT 5mis,174102234,Susan,Ratchathewi,13.75414,100.56237,Entire home/apt,1485.0,4,1,0.64,18,323,1,Inner Zone
750656210987794411,BkkBTS Surasak温馨公寓1免费泳池健身房WIFI免费停车,260093182,Hoha,Sathon,13.70896,100.51999,Entire home/apt,1326.0,1,5,2.73,7,340,5,Inner Zone
750695774670485426,Rooftop Pool Gym Sukhumvit BTS River view BKK,115339001,Phicha,Vadhana,13.71124,100.602,Entire home/apt,1564.0,1,2,2.0,1,170,2,Inner Zone
750882626387588040,Lovely 3 bedroom unit in the center of Bangkok,9118194,Charlotte,Vadhana,13.74246,100.56898,Entire home/apt,3014.0,3,0,0.0,1,180,0,Inner Zone
751006864620820973,2 bedroom townhome 24 car park with big kitchen,38393387,Panarin,Rat Burana,13.664543029749623,100.4919534176588,Entire home/apt,4250.0,1,0,0.0,1,365,0,Middle Zone
751023476306103748,8Amazing pool and Gym Rama9 MRT 5mis,174102234,Susan,Ratchathewi,13.7553,100.56408,Entire home/apt,2914.0,1,4,3.08,18,320,4,Inner Zone
751025303076300052,Breathtaking River View 5min walktrain cozy room,315867023,Alex,Bang Rak,13.72382,100.52426,Entire home/apt,3683.0,2,8,5.71,3,306,8,Inner Zone
751045088526689219,Best Suite Bella B Double BedKitchen,485773182,Bella B,Khlong San,13.720963422774062,100.50665174712726,Private room,3000.0,1,0,0.0,2,365,0,Inner Zone
751162950397063610,8Amazing pool and Gym Rama9 MRT 5mis,480534455,Vicky,Ratchathewi,13.7541882,100.5632693,Entire home/apt,2914.0,1,1,0.86,14,315,1,Inner Zone
751178327944382922,2 Bedroom Condo with pool in HEART of Bangkok,383431520,Miss,Parthum Wan,13.74786,100.54484,Entire home/apt,2489.0,30,0,0.0,2,365,0,Inner Zone
751379853202378321,Lovely condo in Sukhumvit MallRestaurantBts,423778704,Amélie,Vadhana,13.732962,100.567744,Entire home/apt,2200.0,1,2,1.5,1,360,2,Inner Zone
751405575597019374,Stunning View 2 BR with Convenient Transportation,100622019,Natchayada,Suanluang,13.71183,100.60426,Entire home/apt,4600.0,30,5,3.95,1,146,5,Middle Zone
751528076984140367,Luxury apartment Soi 11,218352102,Baan Occitan,Vadhana,13.74449,100.55229,Entire home/apt,1500.0,7,1,1.0,1,354,1,Inner Zone
751669643899320524,市中心温馨两卧室带泳池健身房,139189243,Hana,Sathon,13.71159,100.52097,Entire home/apt,1999.0,1,1,0.94,29,337,1,Inner Zone
751690174717193196,月租两卫大两居78sq中国大使馆MRT2mins拉玛九RAMA9,270215556,Ideomobi,Din Daeng,13.76205,100.56402,Entire home/apt,4571.0,1,3,1.67,28,361,3,Inner Zone
751711446534273619,Studiomonthly拉玛九中国大使馆月租开间shuttle地铁站phraram9,270215556,Ideomobi,Din Daeng,13.7632,100.56125,Entire home/apt,2571.0,1,1,0.61,28,365,1,Inner Zone
751711761611752496,Luxury stdio28sqG towerJoddFairNightwalking1min,270215556,Ideomobi,Huai Khwang,13.7557,100.56743,Entire home/apt,1500.0,1,3,1.64,28,351,3,Inner Zone
751775842857019880,Bangkok 4 bedroom townhouse BTS Nana station,479907221,Jason,Khlong Toei,13.73427,100.55636,Entire home/apt,5786.0,1,0,0.0,1,332,0,Inner Zone
751779430934701917,Bed in dormitory 1min to Khaosan Road but quiet,154517750,Waewwan,Phra Nakhon,13.75959,100.49732,Shared room,390.0,1,2,1.2,6,362,2,Inner Zone
751810638721618034,โฮมออฟฟิศ เหมาะสำหรับพักผ่อนหนีหนาวของชาวยุโรป,486147243,รักษา,Bang Khun thain,13.65003,100.45654,Entire home/apt,10000.0,1,0,0.0,1,365,0,Outer Zone
751824824783240074,Charming loft style boutique hotel room Deluxe,482574013,Reservation,Lat Krabang,13.753288710174791,100.720546330719,Private room,1600.0,1,1,0.71,3,365,1,Outer Zone
751835131576747436,Central and serene 1Bedroom 1Study 2Bathrooms,5231539,Portia,Vadhana,13.73277061593548,100.57394269212648,Entire home/apt,1480.0,29,0,0.0,2,127,0,Inner Zone
751889393854898784,Bangkok KhlongTan 00510min PhromPhong BTS,196956555,璿璣,Khlong Toei,13.72626,100.56771,Entire home/apt,1590.0,3,1,0.59,7,301,1,Inner Zone
751934355698410412,3 Sky Pools Edgy Suite Next To Aiport Link MRT,47601115,Walker,Ratchathewi,13.754891357696756,100.56345950845947,Private room,1500.0,1,5,3.33,2,4,5,Inner Zone
752032538650568338,120m1min to MRT unique and local,226646586,Pin,Bang Phlat,13.79197,100.50653,Private room,346.0,1,1,0.75,2,259,1,Middle Zone
752109339973489605,Homestay Experience in Bangkok My moms food,486205863,Panduangjai,Bangkok Noi,13.77501,100.461,Private room,900.0,1,0,0.0,1,360,0,Inner Zone
752165766427877536,NEW Ultra Modern CondoSky PoolTerminal 21,359746382,Shazzy & Sasan,Vadhana,13.73897,100.56043,Entire home/apt,2983.0,1,5,3.33,1,59,5,Inner Zone
752265452085539818,Built Artsy Balcony Boutique Hotel Siam 3313,451602547,Mam GalileOasis,Ratchathewi,13.751497613054854,100.52623899629516,Private room,3374.0,1,5,3.06,9,353,5,Inner Zone
752364006684038968,Private Room in Sukhumvit BTS Phrom Phong,8426774,Apichaya,Vadhana,13.7295101,100.5724472,Private room,690.0,1,0,0.0,7,323,0,Inner Zone
756089557961307605,World Class Studio in CBD Prime Location,456866333,Alex,Parthum Wan,13.7467089,100.5440706,Entire home/apt,3450.0,3,1,0.67,3,350,1,Inner Zone
756098233295103047,Park Origin Phromphong Studio walk in closet,478213381,Hampton Residence,Khlong Toei,13.72563,100.56476,Private room,1067.0,30,0,0.0,2,181,0,Inner Zone
756148460959397386,Super Deals 20 OFF 1BR Nana PlazaCity Center,2824430,Dave,Vadhana,13.74491,100.55258,Entire home/apt,2013.0,4,2,1.43,14,360,2,Inner Zone
756171659077940795,12life asoke hyde曼谷市中心辉煌区拉玛九1房1厅一厨房一阳台可包月,479841137,季,Huai Khwang,13.75386,100.59174,Entire home/apt,1114.0,15,0,0.0,21,338,0,Inner Zone
756187595909436254,Prime life near Phrom Phong,47869894,Pui,Vadhana,13.73634,100.56683,Private room,2500.0,10,0,0.0,5,365,0,Inner Zone
756193184472864363,Hyde Sukhumvit 11 High Floor Stunning View Nana,62256771,Terry,Vadhana,13.74213,100.5574,Entire home/apt,1751.0,5,1,0.94,28,163,1,Inner Zone
756217558173728398,Perfect Studio BTS AsokMRT SukhumvitTerminal21,62256771,Terry,Khlong Toei,13.7376,100.55875,Entire home/apt,1743.0,5,0,0.0,28,162,0,Inner Zone
756228586022349526,Superb condo in prime location,39133887,Dick,Vadhana,13.743620263561343,100.55851119629516,Entire home/apt,1500.0,365,0,0.0,1,365,0,Inner Zone
756240305436980745,Chic 2Bedroom Flat Sathorn wBreakfast,26620868,Gilles,Sathon,13.71987,100.52888,Entire home/apt,3689.0,2,0,0.0,34,0,0,Inner Zone
756247295338123240,2BR in the heart of Sukhumvit Near BTS Nana,226429939,Apinya,Vadhana,13.74403,100.55531,Private room,4250.0,1,0,0.0,9,57,0,Inner Zone
756261382802269401,Stylish Urban Flat Sathorn wBreakfast,26620868,Gilles,Sathon,13.71972,100.52743,Entire home/apt,3527.0,2,0,0.0,34,361,0,Inner Zone
756370582630755744,Monthly discount 1bedroom The Elements 43 Sqm,170514562,Nott,Pra Wet,13.69695,100.64458,Entire home/apt,600.0,28,0,0.0,3,253,0,Middle Zone
756401903920000042,sukhumvit 39 Luxury 1 bedroom living room,174102234,Susan,Vadhana,13.7361,100.57284,Entire home/apt,1600.0,15,3,1.91,18,352,3,Inner Zone
756471239000772274,曼谷市中心loft公寓近BTS毗邻曼谷河滨美食街 帕蓬夜市14分钟可达WIFI游泳池免费,227771817,MeetU,Sathon,13.70874,100.51987,Entire home/apt,1348.0,1,1,0.63,6,350,1,Inner Zone
756475584648039559,Asoke modern near MRT airport link,185602387,Pluem,Din Daeng,13.759202,100.5593512,Private room,8000.0,40,0,0.0,16,365,0,Inner Zone
756483007547102415,曼谷市中心loft公寓近BTS游泳池健身房近BTS免费高速WIFI帕蓬夜市14分钟可达,219984842,TTzahome,Sathon,13.71103,100.52181,Entire home/apt,1376.0,1,0,0.0,5,355,0,Inner Zone
756483594367936560,Lovely studio Sukhumvit 64 Bangkok,271307701,Nongluck,Phra Khanong,13.68693,100.60419,Private room,400.0,28,0,0.0,1,157,0,Middle Zone
756490310090703049,BkkBTS Surasak温馨loft公寓2免费泳池健身房WIFI免费停车,260093182,Hoha,Sathon,13.71592,100.53417,Entire home/apt,1348.0,1,2,1.58,7,350,2,Inner Zone
756693650049286381,3F Deluxe Room 1 Bed By the Station 262,424395711,Mickey,Parthum Wan,13.74748,100.52765,Private room,900.0,1,2,1.33,4,342,2,Inner Zone
756853635282313505,Condo M Chatuchak 33 sqm 29th floors Contact 1 y,421505375,เกวลิน,Chatu Chak,13.79877,100.55214,Private room,18000.0,1,0,0.0,2,365,0,Inner Zone
756899967745178440,Charming loft style boutique hotel room Family,482574013,Reservation,Lat Krabang,13.75231,100.72194,Private room,2000.0,1,0,0.0,3,365,0,Outer Zone
756929805105594902,26机场快线直达近bts phayathai近kingpower城市中心典雅一房公寓,18699637,Wilson,Ratchathewi,13.7594537,100.5355375,Entire home/apt,1771.0,28,1,1.0,29,151,1,Inner Zone
756943414015058215,2 BR condo 700 meters from BTS Phrakanong,79722098,Nuan,Vadhana,13.714741283822514,100.59673062908328,Entire home/apt,1390.0,14,0,0.0,7,325,0,Inner Zone
756951718441364756,Khaosan Luxury Bangkok,31015834,Natha,Phra Nakhon,13.75805,100.49714,Private room,1547.0,1,1,0.73,18,364,1,Inner Zone
756958977217135813,7ALovely 2 bedrooms 3 bathrooms,30262097,Dr. Supot,Vadhana,13.74408,100.55946,Entire home/apt,5959.0,2,1,1.0,15,172,1,Inner Zone
756959135747871738,Khaosan Luxury DD Bangkok,31015834,Natha,Phra Nakhon,13.75992,100.49556,Private room,1547.0,1,1,1.0,18,363,1,Inner Zone
756978275125944934,Luxury Condo2BHK Main Street Location,173138878,Chawalit,Thon buri,13.73026,100.49411,Entire home/apt,2966.0,2,3,3.0,1,331,3,Inner Zone
757099645521464263,100 sqm2bed2bath apartment 400m from BTS Nana,335018053,Khomsan,Khlong Toei,13.74048,100.55377,Entire home/apt,1750.0,1,2,2.0,4,47,2,Inner Zone
